Name,Emp ID,Expense Type,Payment Type,Vendor Type,Payment Date,Country,Region,Company Code,Project Code,Cost Center,Receipt Status,,,Company Code
Diana,86573,Transport,Online,Taxi,11-06-2022 10:10,France,South,8949,PJ762,CC3,Received,,,
Julia,90273,Transport,Credit Card,Hotel,13-01-2022 22:33,USA,East,3665,PJ583,CC12,Received,,,
Edward,61235,Meals,Cash,Airline,23-09-2022 02:01,USA,South,2161,PJ453,CC49,Approved,,,
Edward,30368,Accommodation,Credit Card,Airline,06-03-2022 15:25,USA,East,9284,PJ990,CC14,Approved,,,
Diana,29991,Transport,Cash,Airline,19-12-2022 20:43,UK,Central,3405,PJ692,CC18,Pending,,,
Alice,83356,Transport,Credit Card,Hotel,19-01-2022 10:26,Japan,North,5659,PJ720,CC43,Pending,,,
Diana,47219,Transport,Credit Card,Hotel,31-08-2022 23:21,Japan,Central,8196,PJ225,CC8,Pending,,,
Hannah,82557,Travel,Credit Card,Restaurant,15-07-2022 15:48,UK,West,9324,PJ347,CC16,Received,,,
Fiona,16932,Meals,Cash,Airline,10-03-2022 13:02,UK,East,4369,PJ292,CC23,Approved,,,
Hannah,22369,Meals,Online,Airline,26-11-2022 21:39,USA,Central,4248,PJ986,CC2,Rejected,,,
George,94908,Accommodation,Credit Card,Taxi,01-07-2022 04:51,Canada,South,1793,PJ296,CC12,Rejected,,,
Ivan,77622,Transport,Online,Airline,13-03-2022 06:23,Japan,North,8196,PJ618,CC32,Approved,,,
Charlie,99034,Meals,Credit Card,Hotel,15-02-2022 09:12,Canada,South,4369,PJ534,CC35,Pending,,,
Bob,22837,Travel,Bank Transfer,Restaurant,29-04-2022 15:11,USA,South,8439,PJ477,CC2,Received,,,
Julia,43130,Travel,Bank Transfer,Restaurant,11-06-2022 11:54,USA,West,2390,PJ862,CC41,Received,,,
Charlie,14648,Travel,Credit Card,Airline,24-12-2022 17:08,Canada,East,1627,PJ823,CC21,Pending,,,
George,87595,Transport,Cash,Hotel,06-04-2022 08:18,Germany,East,7315,PJ628,CC22,Pending,,,
Edward,89492,Travel,Bank Transfer,Airline,17-01-2022 21:07,France,Central,2390,PJ181,CC5,Rejected,,,
Hannah,60951,Transport,Cash,Airline,08-02-2022 08:06,USA,West,1085,PJ513,CC24,Received,,,
Hannah,82664,Meals,Credit Card,Restaurant,17-12-2022 10:52,Japan,Central,4648,PJ465,CC23,Approved,,,
George,56680,Travel,Bank Transfer,Restaurant,15-01-2022 10:32,USA,East,5654,PJ688,CC35,Rejected,,,
Charlie,75775,Transport,Online,Hotel,26-01-2022 23:30,UK,West,2390,PJ430,CC1,Approved,,,
Charlie,24223,Accommodation,Cash,Taxi,05-02-2022 06:49,UK,East,9284,PJ501,CC4,Approved,,,
George,37018,Meals,Cash,Taxi,13-03-2022 00:17,USA,West,2959,PJ601,CC20,Rejected,,,
Charlie,82851,Meals,Bank Transfer,Airline,23-05-2022 08:34,Germany,North,8196,PJ794,CC36,Received,,,
Edward,45661,Transport,Credit Card,Airline,14-06-2022 09:12,Germany,North,9693,PJ908,CC12,Pending,,,
Diana,81653,Transport,Credit Card,Hotel,21-06-2022 22:08,Japan,East,8439,PJ572,CC39,Pending,,,
Julia,52898,Meals,Online,Airline,23-05-2022 03:50,Japan,West,7840,PJ127,CC28,Rejected,,,
Edward,50391,Transport,Bank Transfer,Hotel,10-11-2022 07:33,UK,Central,7840,PJ646,CC19,Received,,,
Alice,22448,Travel,Cash,Taxi,23-09-2022 17:15,France,North,1793,PJ542,CC25,Rejected,,,
Julia,13436,Transport,Bank Transfer,Hotel,20-08-2022 18:46,USA,Central,8196,PJ882,CC11,Received,,,
Diana,99383,Meals,Online,Hotel,17-02-2022 15:29,Germany,North,6604,PJ876,CC34,Received,,,
Julia,56462,Travel,Bank Transfer,Restaurant,05-04-2022 03:52,Germany,East,9693,PJ152,CC18,Pending,,,
Hannah,46980,Transport,Bank Transfer,Airline,14-09-2022 17:09,Japan,Central,7843,PJ912,CC20,Pending,,,
Ivan,69364,Travel,Online,Taxi,04-10-2022 17:13,USA,West,3665,PJ575,CC48,Pending,,,
Julia,89850,Transport,Credit Card,Restaurant,16-10-2022 15:23,Japan,North,5654,PJ318,CC36,Pending,,,
Fiona,88772,Meals,Credit Card,Taxi,05-09-2022 13:52,France,West,8949,PJ827,CC32,Approved,,,
Hannah,32746,Meals,Cash,Restaurant,03-09-2022 02:28,UK,South,8196,PJ555,CC8,Approved,,,
Edward,87800,Travel,Bank Transfer,Hotel,15-11-2022 20:27,USA,Central,6807,PJ121,CC40,Approved,,,
Edward,69600,Meals,Online,Hotel,28-01-2022 18:43,France,North,3098,PJ816,CC40,Approved,,,
Alice,68158,Meals,Online,Airline,02-04-2022 05:18,Canada,West,7281,PJ202,CC12,Pending,,,
George,82928,Travel,Bank Transfer,Taxi,25-09-2022 20:16,Canada,East,4950,PJ495,CC39,Rejected,,,
Bob,45422,Travel,Bank Transfer,Hotel,09-11-2022 19:14,France,South,7141,PJ762,CC4,Received,,,
Ivan,63015,Meals,Online,Taxi,06-10-2022 20:43,Japan,South,6604,PJ779,CC18,Rejected,,,
Bob,30111,Travel,Online,Airline,29-08-2022 09:29,UK,West,7065,PJ561,CC47,Approved,,,
Alice,63420,Travel,Bank Transfer,Airline,19-09-2022 23:01,USA,Central,9324,PJ389,CC34,Rejected,,,
Hannah,57699,Transport,Credit Card,Airline,15-03-2022 00:35,Germany,East,1100,PJ857,CC2,Received,,,
Charlie,80775,Accommodation,Credit Card,Airline,19-05-2022 10:00,USA,West,2038,PJ351,CC31,Received,,,
Ivan,27975,Meals,Cash,Airline,10-11-2022 10:25,UK,West,7843,PJ795,CC29,Received,,,
Fiona,23666,Meals,Cash,Taxi,19-09-2022 03:27,Canada,West,3098,PJ571,CC40,Rejected,,,
Charlie,21675,Transport,Online,Hotel,23-06-2022 04:25,Japan,West,2959,PJ699,CC49,Pending,,,
Bob,16445,Meals,Bank Transfer,Restaurant,27-10-2022 21:22,USA,West,7141,PJ320,CC2,Approved,,,
Alice,23649,Meals,Cash,Airline,11-12-2022 06:38,Japan,West,4648,PJ370,CC42,Pending,,,
Diana,13799,Meals,Bank Transfer,Restaurant,02-03-2022 04:06,France,East,8706,PJ289,CC40,Received,,,
Julia,74923,Travel,Credit Card,Airline,15-01-2022 18:18,USA,East,2678,PJ527,CC44,Pending,,,
Hannah,10432,Meals,Credit Card,Restaurant,04-01-2022 10:57,Japan,West,2678,PJ267,CC44,Rejected,,,
Bob,69351,Meals,Credit Card,Restaurant,06-03-2022 17:18,USA,East,5654,PJ448,CC48,Approved,,,
Fiona,97429,Accommodation,Cash,Airline,18-12-2022 02:57,Canada,North,6003,PJ857,CC38,Approved,,,
Charlie,34953,Transport,Bank Transfer,Hotel,08-06-2022 03:25,Canada,North,8439,PJ532,CC3,Approved,,,
Charlie,63479,Transport,Cash,Taxi,17-11-2022 20:37,Germany,South,2234,PJ674,CC7,Received,,,
Alice,39409,Travel,Online,Hotel,15-11-2022 17:32,Canada,North,4950,PJ726,CC41,Approved,,,
Edward,23282,Meals,Bank Transfer,Hotel,15-08-2022 01:02,Canada,South,1268,PJ858,CC29,Rejected,,,
George,60972,Meals,Online,Taxi,20-09-2022 15:14,USA,East,1999,PJ578,CC25,Approved,,,
Alice,37892,Meals,Cash,Hotel,19-04-2022 20:49,Canada,West,3218,PJ243,CC20,Pending,,,
George,58193,Meals,Credit Card,Taxi,26-07-2022 13:00,USA,West,1627,PJ451,CC41,Approved,,,
Diana,28500,Travel,Cash,Restaurant,09-01-2022 18:23,USA,North,2678,PJ512,CC16,Rejected,,,
Edward,81420,Accommodation,Credit Card,Airline,24-01-2022 10:23,France,East,8550,PJ364,CC27,Pending,,,
Ivan,10370,Transport,Bank Transfer,Airline,18-11-2022 09:03,USA,Central,3218,PJ456,CC28,Approved,,,
Ivan,49841,Accommodation,Credit Card,Taxi,26-03-2022 18:33,Germany,West,8550,PJ976,CC43,Received,,,
Hannah,89222,Meals,Cash,Hotel,02-10-2022 03:07,USA,East,8949,PJ567,CC1,Received,,,
Ivan,31603,Accommodation,Bank Transfer,Taxi,18-12-2022 16:13,USA,West,8949,PJ627,CC43,Received,,,
Diana,50921,Accommodation,Cash,Airline,15-08-2022 07:56,UK,North,4794,PJ182,CC28,Rejected,,,
Diana,89809,Transport,Online,Airline,07-02-2022 01:00,Germany,Central,6807,PJ973,CC42,Approved,,,
Edward,60787,Accommodation,Cash,Airline,27-09-2022 01:29,UK,West,9284,PJ799,CC33,Approved,,,
Hannah,69463,Accommodation,Cash,Restaurant,18-12-2022 02:09,France,East,1793,PJ420,CC29,Received,,,
George,37137,Accommodation,Credit Card,Airline,03-11-2022 20:38,USA,South,2038,PJ676,CC9,Rejected,,,
Diana,59281,Travel,Bank Transfer,Taxi,14-01-2022 08:35,Germany,West,2959,PJ667,CC42,Received,,,
Diana,47063,Travel,Cash,Airline,26-12-2022 23:27,Germany,South,4950,PJ789,CC12,Approved,,,
Hannah,21929,Travel,Online,Hotel,23-08-2022 21:15,France,East,7843,PJ417,CC8,Received,,,
Diana,52084,Accommodation,Credit Card,Restaurant,22-06-2022 20:22,Canada,West,5654,PJ430,CC49,Rejected,,,
Diana,29021,Travel,Cash,Taxi,23-11-2022 19:24,Germany,Central,6807,PJ322,CC47,Pending,,,
George,50556,Accommodation,Bank Transfer,Restaurant,13-11-2022 17:27,Canada,North,3218,PJ519,CC18,Pending,,,
Alice,46018,Accommodation,Credit Card,Airline,23-11-2022 23:28,France,North,8963,PJ614,CC35,Approved,,,
Alice,11435,Travel,Cash,Taxi,02-01-2022 08:02,Japan,East,4248,PJ869,CC8,Pending,,,
Bob,79728,Meals,Cash,Taxi,26-11-2022 20:36,Japan,Central,8654,PJ557,CC25,Received,,,
Fiona,60731,Accommodation,Credit Card,Airline,08-09-2022 23:16,Canada,Central,7065,PJ212,CC13,Rejected,,,
Bob,79395,Accommodation,Bank Transfer,Restaurant,29-12-2022 08:53,Japan,North,3218,PJ984,CC17,Rejected,,,
Hannah,98418,Transport,Online,Airline,26-09-2022 09:24,France,South,1793,PJ551,CC24,Rejected,,,
Fiona,93245,Travel,Bank Transfer,Airline,19-10-2022 09:46,USA,East,3098,PJ594,CC22,Pending,,,
Bob,83828,Transport,Online,Hotel,26-03-2022 12:14,USA,Central,3965,PJ463,CC12,Pending,,,
Julia,96352,Accommodation,Bank Transfer,Restaurant,18-05-2022 18:18,USA,West,4794,PJ136,CC43,Pending,,,
Julia,71552,Transport,Credit Card,Hotel,27-12-2022 01:07,UK,East,1885,PJ625,CC32,Approved,,,
Julia,64137,Accommodation,Online,Hotel,24-07-2022 09:29,Germany,North,7315,PJ263,CC14,Rejected,,,
Charlie,66235,Transport,Credit Card,Hotel,27-02-2022 16:58,France,West,4794,PJ345,CC28,Pending,,,
Alice,58579,Accommodation,Cash,Restaurant,24-01-2022 17:53,Canada,East,6807,PJ883,CC37,Received,,,
Charlie,57624,Travel,Credit Card,Taxi,29-04-2022 08:05,France,East,8963,PJ790,CC15,Approved,,,
Ivan,16720,Transport,Online,Airline,11-09-2022 08:53,UK,South,3965,PJ978,CC3,Rejected,,,
Ivan,75908,Transport,Cash,Hotel,16-11-2022 09:55,Canada,West,2038,PJ971,CC11,Pending,,,
Julia,71332,Meals,Online,Airline,28-05-2022 15:33,UK,North,2390,PJ653,CC37,Received,,,
Hannah,78704,Meals,Online,Hotel,13-03-2022 10:30,Canada,East,8439,PJ104,CC23,Rejected,,,
Ivan,93426,Travel,Credit Card,Airline,19-04-2022 12:28,Germany,South,3965,PJ864,CC41,Pending,,,
Hannah,39547,Accommodation,Bank Transfer,Hotel,08-08-2022 16:55,USA,North,7315,PJ208,CC9,Received,,,
Diana,22629,Meals,Bank Transfer,Airline,08-10-2022 01:47,USA,West,7843,PJ562,CC40,Rejected,,,
Alice,16424,Travel,Credit Card,Taxi,03-11-2022 23:21,Germany,North,8550,PJ208,CC43,Approved,,,
Julia,51986,Travel,Credit Card,Airline,16-06-2022 08:48,Japan,West,4248,PJ573,CC30,Received,,,
Ivan,98573,Accommodation,Bank Transfer,Taxi,17-05-2022 07:43,Germany,North,8439,PJ654,CC29,Received,,,
Bob,59526,Accommodation,Bank Transfer,Hotel,03-05-2022 21:44,Japan,West,1885,PJ954,CC20,Received,,,
Fiona,23151,Transport,Credit Card,Taxi,28-05-2022 11:45,USA,East,7840,PJ482,CC21,Rejected,,,
Charlie,79697,Transport,Bank Transfer,Airline,23-06-2022 00:54,France,West,1268,PJ591,CC29,Approved,,,
Diana,78048,Travel,Credit Card,Taxi,28-10-2022 09:21,Canada,North,1268,PJ985,CC6,Pending,,,
Fiona,65666,Travel,Credit Card,Hotel,21-08-2022 02:00,France,Central,1627,PJ402,CC45,Received,,,
Diana,58661,Travel,Credit Card,Hotel,21-11-2022 03:42,France,North,6150,PJ928,CC26,Received,,,
Bob,32383,Transport,Credit Card,Restaurant,19-10-2022 14:01,Germany,North,2161,PJ918,CC13,Rejected,,,
Charlie,84529,Meals,Credit Card,Hotel,18-06-2022 22:59,USA,North,6003,PJ550,CC42,Rejected,,,
Bob,31634,Accommodation,Credit Card,Airline,18-07-2022 14:57,Canada,Central,8963,PJ177,CC22,Received,,,
Alice,70136,Travel,Cash,Airline,25-05-2022 05:05,Japan,North,1268,PJ421,CC33,Approved,,,
Julia,30855,Transport,Credit Card,Restaurant,27-07-2022 18:21,USA,North,9693,PJ407,CC4,Approved,,,
Fiona,13983,Transport,Credit Card,Restaurant,20-09-2022 05:50,Japan,East,4369,PJ472,CC28,Rejected,,,
Ivan,47703,Accommodation,Cash,Hotel,17-09-2022 22:58,USA,South,1100,PJ708,CC30,Rejected,,,
Edward,49709,Meals,Bank Transfer,Airline,16-09-2022 18:34,USA,Central,5659,PJ551,CC10,Approved,,,
Fiona,29169,Travel,Credit Card,Restaurant,02-09-2022 02:32,Germany,Central,5918,PJ968,CC34,Rejected,,,
Bob,24640,Accommodation,Credit Card,Airline,01-08-2022 02:44,USA,North,8963,PJ276,CC8,Pending,,,
Fiona,76481,Transport,Cash,Restaurant,13-01-2022 02:20,USA,Central,2959,PJ641,CC49,Received,,,
Julia,10848,Meals,Bank Transfer,Airline,19-03-2022 06:50,Japan,Central,2038,PJ167,CC4,Rejected,,,
Bob,38856,Travel,Credit Card,Airline,26-06-2022 09:12,Japan,West,5918,PJ681,CC28,Pending,,,
Alice,17640,Transport,Credit Card,Restaurant,13-03-2022 01:11,Canada,South,3665,PJ767,CC2,Pending,,,
Charlie,23189,Transport,Online,Airline,14-08-2022 16:08,Germany,Central,1793,PJ494,CC23,Received,,,
Hannah,64522,Accommodation,Cash,Hotel,11-03-2022 08:54,France,South,2038,PJ152,CC31,Approved,,,
Bob,62330,Transport,Bank Transfer,Hotel,31-07-2022 05:10,UK,Central,4648,PJ338,CC27,Pending,,,
Alice,66593,Travel,Bank Transfer,Airline,02-04-2022 19:46,Japan,East,8550,PJ874,CC2,Rejected,,,
Fiona,77629,Transport,Bank Transfer,Hotel,26-06-2022 20:35,USA,South,6175,PJ880,CC28,Received,,,
Alice,62246,Accommodation,Online,Taxi,03-01-2022 06:53,USA,West,7843,PJ421,CC37,Rejected,,,
Fiona,72689,Accommodation,Bank Transfer,Airline,30-05-2022 11:11,Canada,Central,8550,PJ423,CC10,Pending,,,
Julia,99702,Meals,Cash,Taxi,30-12-2022 05:59,France,North,2161,PJ803,CC9,Received,,,
Bob,71065,Meals,Cash,Taxi,28-12-2022 06:41,UK,Central,8949,PJ108,CC32,Rejected,,,
Hannah,74261,Transport,Credit Card,Hotel,09-02-2022 11:55,Canada,Central,1100,PJ456,CC30,Approved,,,
George,36794,Transport,Credit Card,Taxi,30-10-2022 15:03,UK,Central,7141,PJ495,CC24,Pending,,,
Fiona,27143,Transport,Cash,Restaurant,12-12-2022 23:54,Canada,South,2678,PJ565,CC11,Approved,,,
Alice,96416,Meals,Bank Transfer,Airline,28-07-2022 01:39,Canada,Central,8196,PJ972,CC22,Approved,,,
Julia,15785,Meals,Credit Card,Airline,12-10-2022 03:29,Japan,South,5918,PJ134,CC3,Approved,,,
Hannah,48030,Transport,Credit Card,Taxi,12-01-2022 15:11,Germany,West,2161,PJ359,CC3,Received,,,
Charlie,76413,Meals,Bank Transfer,Hotel,14-03-2022 04:25,Canada,East,4648,PJ773,CC14,Received,,,
Charlie,83533,Accommodation,Credit Card,Taxi,22-10-2022 01:24,Japan,East,2390,PJ759,CC27,Received,,,
George,38853,Meals,Cash,Taxi,09-09-2022 16:42,France,East,8196,PJ743,CC18,Approved,,,
Bob,75617,Accommodation,Online,Restaurant,09-09-2022 20:24,Germany,Central,7065,PJ337,CC35,Approved,,,
Julia,70957,Transport,Online,Taxi,09-10-2022 06:53,UK,South,1268,PJ193,CC43,Received,,,
Julia,22316,Accommodation,Cash,Taxi,11-05-2022 11:34,Japan,East,7843,PJ382,CC13,Received,,,
Alice,22772,Travel,Credit Card,Airline,02-12-2022 06:51,Germany,West,8963,PJ831,CC31,Received,,,
Fiona,30978,Transport,Cash,Restaurant,03-01-2022 04:07,Japan,East,3665,PJ459,CC44,Rejected,,,
Fiona,79810,Accommodation,Credit Card,Airline,13-10-2022 01:00,UK,Central,8963,PJ599,CC6,Received,,,
Bob,13670,Accommodation,Credit Card,Hotel,12-11-2022 06:52,UK,North,9693,PJ937,CC15,Rejected,,,
Alice,81861,Meals,Cash,Hotel,25-06-2022 10:32,UK,East,6003,PJ762,CC22,Pending,,,
Charlie,86731,Accommodation,Cash,Taxi,06-12-2022 22:04,Canada,Central,8654,PJ568,CC30,Rejected,,,
George,15947,Meals,Cash,Restaurant,13-06-2022 03:39,Japan,Central,8706,PJ689,CC14,Received,,,
Alice,69379,Accommodation,Online,Taxi,17-11-2022 01:41,France,North,8706,PJ318,CC30,Pending,,,
Hannah,89280,Accommodation,Online,Taxi,29-03-2022 14:33,Germany,East,9693,PJ342,CC4,Approved,,,
Edward,96648,Meals,Credit Card,Hotel,13-02-2022 10:21,UK,East,7281,PJ138,CC42,Rejected,,,
Alice,43848,Travel,Cash,Restaurant,26-02-2022 18:09,France,West,1885,PJ789,CC37,Pending,,,
Fiona,30929,Accommodation,Bank Transfer,Hotel,09-05-2022 11:37,UK,Central,1100,PJ842,CC24,Received,,,
Charlie,44664,Accommodation,Credit Card,Taxi,18-03-2022 18:25,UK,East,3405,PJ237,CC26,Approved,,,
Diana,42647,Transport,Credit Card,Restaurant,06-07-2022 11:24,USA,East,9353,PJ331,CC40,Rejected,,,
Fiona,74453,Meals,Online,Taxi,19-08-2022 09:24,UK,South,7315,PJ449,CC33,Received,,,
Fiona,53151,Meals,Bank Transfer,Taxi,13-06-2022 02:36,USA,North,3218,PJ976,CC39,Received,,,
Ivan,45817,Travel,Bank Transfer,Hotel,09-06-2022 06:24,USA,West,2959,PJ284,CC2,Received,,,
Diana,86084,Transport,Online,Restaurant,22-12-2022 09:30,Japan,North,4248,PJ289,CC17,Received,,,
Bob,49200,Travel,Credit Card,Hotel,10-02-2022 23:10,UK,South,3965,PJ748,CC15,Received,,,
Edward,78514,Travel,Online,Restaurant,14-12-2022 09:12,France,South,8439,PJ756,CC5,Received,,,
Alice,32579,Accommodation,Bank Transfer,Taxi,15-07-2022 03:22,Japan,South,5659,PJ505,CC33,Rejected,,,
Charlie,80848,Accommodation,Online,Taxi,14-02-2022 23:40,France,East,6003,PJ835,CC9,Rejected,,,
Ivan,28586,Meals,Cash,Airline,03-10-2022 20:38,Canada,North,7141,PJ207,CC23,Received,,,
Diana,36068,Transport,Cash,Restaurant,19-03-2022 12:44,USA,North,9284,PJ604,CC6,Approved,,,
Hannah,41098,Meals,Credit Card,Taxi,02-08-2022 10:18,France,Central,3965,PJ348,CC1,Approved,,,
Ivan,82536,Transport,Credit Card,Hotel,24-07-2022 15:07,France,East,2234,PJ342,CC43,Pending,,,
Hannah,77857,Meals,Online,Hotel,21-10-2022 02:07,Canada,West,4369,PJ231,CC22,Rejected,,,
Alice,85716,Travel,Cash,Airline,15-04-2022 08:07,USA,West,4248,PJ159,CC14,Received,,,
Fiona,77896,Travel,Credit Card,Hotel,01-05-2022 17:00,UK,Central,6003,PJ188,CC36,Received,,,
Hannah,20400,Travel,Cash,Airline,11-03-2022 21:36,USA,South,2161,PJ578,CC36,Received,,,
Hannah,23553,Accommodation,Online,Restaurant,10-05-2022 11:25,Japan,East,2959,PJ111,CC33,Rejected,,,
Julia,75873,Transport,Bank Transfer,Hotel,29-10-2022 10:45,Japan,North,5918,PJ733,CC24,Rejected,,,
Bob,27124,Transport,Bank Transfer,Airline,23-09-2022 18:31,Germany,Central,7141,PJ848,CC23,Approved,,,
George,69742,Accommodation,Bank Transfer,Taxi,27-05-2022 19:34,France,North,9284,PJ525,CC29,Pending,,,
Julia,71804,Transport,Credit Card,Airline,10-08-2022 05:00,Canada,North,3665,PJ647,CC13,Received,,,
Alice,46016,Meals,Bank Transfer,Hotel,30-08-2022 00:04,USA,North,2234,PJ347,CC11,Pending,,,
Hannah,10739,Travel,Cash,Airline,12-11-2022 06:35,Canada,South,6150,PJ638,CC40,Approved,,,
Charlie,23728,Accommodation,Online,Airline,21-09-2022 12:49,Germany,West,2390,PJ727,CC20,Received,,,
Alice,48158,Travel,Cash,Restaurant,16-10-2022 22:09,UK,South,8550,PJ276,CC12,Received,,,
Julia,96589,Transport,Cash,Restaurant,04-03-2022 07:21,UK,South,2959,PJ230,CC44,Received,,,
Ivan,84140,Accommodation,Online,Restaurant,02-06-2022 10:46,France,West,8706,PJ490,CC34,Pending,,,
Hannah,14267,Transport,Online,Airline,08-07-2022 12:45,USA,West,1268,PJ405,CC22,Received,,,
Bob,88945,Travel,Cash,Hotel,13-11-2022 11:01,Germany,Central,8654,PJ723,CC29,Rejected,,,
Julia,92098,Transport,Cash,Restaurant,05-02-2022 13:14,USA,South,5918,PJ111,CC23,Rejected,,,
Ivan,70206,Accommodation,Online,Hotel,15-09-2022 07:52,USA,East,2959,PJ142,CC32,Received,,,
Bob,69500,Transport,Bank Transfer,Restaurant,05-09-2022 01:50,Canada,North,7281,PJ633,CC7,Rejected,,,
Edward,32344,Accommodation,Cash,Airline,30-09-2022 12:55,France,East,9284,PJ226,CC6,Rejected,,,
Hannah,28853,Accommodation,Online,Restaurant,31-08-2022 21:06,France,East,3098,PJ889,CC27,Pending,,,
Charlie,53010,Accommodation,Bank Transfer,Hotel,16-12-2022 03:13,USA,East,3405,PJ180,CC30,Approved,,,
Fiona,18977,Meals,Online,Airline,05-01-2022 23:37,USA,West,6150,PJ876,CC20,Received,,,
Diana,30623,Transport,Cash,Taxi,23-10-2022 12:12,Germany,Central,9324,PJ315,CC22,Approved,,,
Julia,92627,Transport,Credit Card,Taxi,17-06-2022 05:50,Japan,South,8963,PJ971,CC44,Pending,,,
George,19557,Travel,Bank Transfer,Hotel,21-01-2022 02:00,USA,West,8949,PJ825,CC14,Approved,,,
Julia,39426,Accommodation,Credit Card,Airline,22-03-2022 01:55,France,Central,1100,PJ585,CC32,Rejected,,,
George,29549,Accommodation,Bank Transfer,Hotel,11-12-2022 11:58,Canada,Central,4432,PJ339,CC15,Pending,,,
Julia,89717,Travel,Bank Transfer,Restaurant,05-03-2022 04:05,Germany,Central,8963,PJ623,CC12,Pending,,,
Ivan,58248,Transport,Credit Card,Airline,03-09-2022 07:10,Canada,Central,5918,PJ775,CC47,Received,,,
Alice,24998,Transport,Cash,Hotel,29-05-2022 19:13,USA,North,2038,PJ838,CC9,Approved,,,
Fiona,15330,Transport,Cash,Airline,13-08-2022 01:11,Germany,North,3218,PJ446,CC38,Approved,,,
George,34071,Accommodation,Cash,Hotel,13-07-2022 23:20,Japan,West,2678,PJ644,CC42,Pending,,,
Fiona,85953,Accommodation,Online,Hotel,04-07-2022 04:20,Canada,South,8949,PJ197,CC21,Rejected,,,
Ivan,31530,Travel,Cash,Airline,23-10-2022 14:49,Germany,South,4248,PJ207,CC18,Pending,,,
Diana,72200,Meals,Online,Taxi,23-04-2022 18:09,UK,West,5654,PJ864,CC19,Received,,,
Ivan,67988,Meals,Bank Transfer,Restaurant,30-08-2022 19:38,UK,South,7843,PJ570,CC34,Approved,,,
Edward,25469,Accommodation,Cash,Taxi,10-11-2022 21:26,Japan,West,1100,PJ503,CC17,Rejected,,,
George,72490,Transport,Bank Transfer,Airline,06-08-2022 22:02,France,South,5918,PJ586,CC48,Pending,,,
Charlie,42444,Transport,Bank Transfer,Restaurant,13-03-2022 18:56,Germany,East,2678,PJ665,CC41,Approved,,,
Bob,53251,Meals,Online,Hotel,24-06-2022 17:03,Japan,North,9284,PJ844,CC29,Pending,,,
Charlie,95615,Transport,Bank Transfer,Taxi,06-05-2022 10:07,Germany,West,8550,PJ156,CC20,Rejected,,,
Diana,32099,Meals,Credit Card,Airline,17-06-2022 10:34,France,Central,6807,PJ609,CC32,Pending,,,
Julia,90462,Accommodation,Credit Card,Taxi,11-06-2022 03:51,UK,South,5659,PJ801,CC31,Pending,,,
Diana,14754,Accommodation,Cash,Airline,09-07-2022 19:54,Germany,West,7840,PJ541,CC2,Rejected,,,
Julia,54153,Transport,Online,Restaurant,12-11-2022 20:14,Japan,East,9693,PJ166,CC19,Rejected,,,
Charlie,61808,Transport,Bank Transfer,Taxi,09-08-2022 02:41,Japan,East,2390,PJ704,CC49,Received,,,
George,86123,Meals,Cash,Restaurant,10-01-2022 05:01,Japan,North,8196,PJ644,CC36,Received,,,
Hannah,37428,Transport,Online,Airline,18-12-2022 11:48,France,West,2678,PJ363,CC25,Pending,,,
George,74870,Accommodation,Credit Card,Airline,25-06-2022 22:50,France,West,2678,PJ353,CC18,Rejected,,,
Edward,74916,Transport,Online,Hotel,01-02-2022 02:56,Germany,South,1885,PJ755,CC24,Approved,,,
Bob,15612,Transport,Credit Card,Airline,05-07-2022 19:01,UK,Central,7065,PJ719,CC8,Rejected,,,
Bob,60834,Transport,Online,Taxi,14-09-2022 16:11,Japan,East,7843,PJ963,CC15,Pending,,,
Hannah,39233,Accommodation,Online,Airline,03-05-2022 10:17,Japan,Central,6807,PJ834,CC13,Approved,,,
Julia,98687,Transport,Credit Card,Airline,25-12-2022 13:01,Canada,East,6807,PJ528,CC10,Pending,,,
Charlie,73719,Meals,Bank Transfer,Hotel,23-01-2022 04:01,UK,South,6604,PJ569,CC21,Pending,,,
